Date,Open,High,Low,Close,Volume,Market Capacity
2019-08-12,1.0,1.0,1.0,1.0,14362593627.0,4036397868.0
2019-08-11,1.0,1.0,0.99,1.0,16176202793.0,4033923480.0
2019-08-10,1.0,1.02,0.99,1.0,18865220050.0,4042064736.0
2019-08-09,1.0,1.0,1.0,1.0,19138167443.0,4038339618.0
2019-08-08,1.0,1.0,0.99,1.0,19546253744.0,4032631239.0
2019-08-07,1.0,1.01,0.99,1.0,21336570151.0,4047815470.0
2019-08-06,1.01,1.02,0.99,1.0,23116470540.0,4032665588.0
2019-08-05,1.01,1.02,1.0,1.01,23323661452.0,4080179145.0
2019-08-04,1.0,1.02,1.0,1.01,16547093138.0,4046865535.0
2019-08-03,1.0,1.02,1.0,1.0,15536536966.0,4043681423.0
2019-08-02,1.01,1.01,1.0,1.0,17771010851.0,4033499119.0
2019-08-01,1.0,1.01,1.0,1.01,17335442457.0,4050895289.0
2019-07-31,1.0,1.01,1.0,1.0,17287662489.0,4041560025.0
2019-07-30,1.0,1.01,0.99,1.0,15142268405.0,4035591592.0
2019-07-29,1.0,1.01,0.99,1.0,15509464207.0,4029661620.0
2019-07-28,1.0,1.01,0.98,1.0,14944677257.0,4036568223.0
2019-07-27,1.0,1.02,0.99,1.0,18615240948.0,4023148586.0
2019-07-26,1.0,1.01,1.0,1.0,15599639005.0,4040171251.0
2019-07-25,1.0,1.01,0.99,1.0,17296727538.0,4037152968.0
2019-07-24,1.0,1.01,0.99,1.0,19783566756.0,4036055230.0
2019-07-23,1.0,1.0,0.99,1.0,19014521713.0,4014962125.0
2019-07-22,1.0,1.01,0.99,1.0,17683364720.0,4028586251.0
2019-07-21,1.01,1.01,1.0,1.0,18408364222.0,4030144850.0
2019-07-20,1.0,1.01,1.0,1.01,21153364428.0,4047279803.0
2019-07-19,1.01,1.02,1.0,1.0,21977173846.0,4030698285.0
2019-07-18,1.01,1.01,0.99,1.01,26607023339.0,4007527468.0
2019-07-17,1.0,1.01,0.99,1.01,27923279924.0,3995324969.0
2019-07-16,1.01,1.01,0.99,1.0,26416562733.0,3936469134.0
2019-07-15,1.0,1.01,0.99,1.01,27881783429.0,3969197087.0
2019-07-14,1.0,1.01,1.0,1.0,23891996870.0,3916691732.0
2019-07-13,1.01,1.01,0.99,1.0,21428894196.0,3906601065.0
2019-07-12,1.0,1.01,0.99,1.01,23688826133.0,3912950351.0
2019-07-11,1.0,1.01,0.99,1.0,30184888505.0,3853202592.0
2019-07-10,1.0,1.01,1.0,1.0,33907842504.0,3844539299.0
2019-07-09,1.0,1.02,1.0,1.0,26933807933.0,3847191980.0
2019-07-08,1.0,1.01,1.0,1.0,22820954670.0,3778152236.0
2019-07-07,1.0,1.01,0.99,1.0,19840392097.0,3710332355.0
2019-07-06,1.0,1.01,0.99,1.0,20814642709.0,3688689726.0
2019-07-05,1.0,1.01,1.0,1.0,22749205293.0,3694148236.0
2019-07-04,1.0,1.01,1.0,1.0,24764753311.0,3663725121.0
2019-07-03,1.0,1.01,0.99,1.01,27680469385.0,3651596466.0
2019-07-02,1.0,1.01,0.98,1.0,29747160959.0,3619787352.0
2019-07-01,0.99,1.0,0.98,1.0,28817659770.0,3586361277.0
2019-06-30,1.0,1.0,0.99,0.99,27348295158.0,3573328668.0
2019-06-29,1.0,1.01,0.99,1.0,28377740799.0,3595353336.0
2019-06-28,0.99,1.01,0.98,1.0,32485233996.0,3600766046.0
2019-06-27,0.99,1.01,0.97,0.99,38157617576.0,3534068745.0
2019-06-26,1.0,1.01,0.98,0.99,41336848793.0,3545698254.0
2019-06-25,1.0,1.01,0.99,1.0,23472410545.0,3534644505.0
2019-06-24,1.0,1.0,0.99,1.0,18976266767.0,3563170776.0
2019-06-23,1.0,1.01,0.99,1.0,20905913458.0,3520635648.0
2019-06-22,1.0,1.02,0.99,1.0,29687375142.0,3517547293.0
2019-06-21,1.0,1.01,1.0,1.0,20328307388.0,3573037046.0
2019-06-20,1.0,1.01,1.0,1.0,17138142841.0,3548510405.0
2019-06-19,1.0,1.0,1.0,1.0,14726683847.0,3542188390.0
2019-06-18,1.0,1.01,1.0,1.0,15771300771.0,3529616182.0
2019-06-17,1.0,1.01,1.0,1.0,15343961198.0,3540042489.0
2019-06-16,1.01,1.02,1.0,1.0,23029024600.0,3479357227.0
2019-06-15,1.01,1.01,1.0,1.01,17956308862.0,3456234353.0
2019-06-14,1.0,1.01,1.0,1.01,18830907639.0,3453254932.0
2019-06-13,1.0,1.01,1.0,1.0,18003592840.0,3428991225.0
2019-06-12,1.01,1.01,1.0,1.0,18810991260.0,3364252865.0
2019-06-11,1.01,1.01,1.0,1.01,16753427566.0,3325919824.0
2019-06-10,1.0,1.01,1.0,1.01,19122573655.0,3294730228.0
2019-06-09,1.0,1.01,1.0,1.0,17201793659.0,3248557122.0
2019-06-08,1.01,1.01,1.0,1.0,16292169466.0,3254244638.0
2019-06-07,1.0,1.01,1.0,1.01,18921026163.0,3260471456.0
2019-06-06,1.01,1.01,1.0,1.0,18802214962.0,3241244686.0
2019-06-05,1.0,1.01,0.99,1.01,21458472361.0,3209466412.0
2019-06-04,1.0,1.01,0.99,1.0,25914212183.0,3147471970.0
2019-06-03,1.0,1.01,0.99,1.0,22385023537.0,3134744366.0
2019-06-02,1.0,1.01,1.0,1.0,19634978743.0,3138617718.0
2019-06-01,1.0,1.01,1.0,1.0,22485000932.0,3144304603.0
2019-05-31,1.0,1.01,0.99,1.0,25677215086.0,3141419357.0
2019-05-30,1.0,1.02,0.99,1.0,31068176490.0,3125081885.0
2019-05-29,1.0,1.01,1.0,1.0,23307763254.0,3119583210.0
